"id","userId","searchDate","networkCount","reason"
"713e56d6-cdb3-4d40-b22f-2c3cba480797","***","2026-08-09T02:44:47.907Z","474",""
"7758116a-b624-4957-8a09-2ee59bc5afe1","***","2026-08-09T12:28:01.772Z","474",""
"435f71ca-7fea-40d0-a186-6b0b21ce0bf1","***","2026-08-09T13:23:09.549Z","474",""
"3128ec8a-59ba-411d-978b-68a810a467a4","***","2026-08-09T15:07:21.155Z","2",""
"60ac3efa-e659-41fd-9eb0-a72c48e7cbf4","***","2026-08-09T20:03:35.710Z","2",""
"c371c5f8-6fb2-4462-bef4-90cd07dd03ed","***","2026-08-09T20:59:15.364Z","462",""
"bb8f709c-e9e4-4322-afdd-9691ea4c2b57","***","2026-08-09T21:44:29.684Z","474",""
"35f5c259-b326-4072-968b-23ca7afc9192","***","2026-08-09T21:54:11.318Z","474",""
"983e4c00-50dc-4bd8-8010-d1c6a5e95aa8","***","2026-08-09T21:54:23.464Z","474",""
"96904539-af24-4ae8-ab81-98543effba81","***","2026-08-09T22:02:36.581Z","474",""
"4528efcf-7a8d-4c88-b732-02d3d0a10b32","***","2026-08-09T22:11:06.780Z","474",""
"1d586d10-261c-469f-a163-0044ed20cc69","***","2026-08-09T22:19:36.527Z","474","investigation"
"52173aff-a67f-450b-99cb-c2d0da6467ce","***","2026-08-09T22:25:27.971Z","474",""
"11797bed-d749-45fb-aeac-8867b473bc3d","***","2026-08-09T23:07:10.656Z","474",""
"c7ccf678-77a3-4202-bb7f-e8e0438009ae","***","2026-08-09T23:32:30.380Z","2","Suspected OWI"
"a43b4e22-c439-40bf-b849-1180cbab48b2","***","2026-08-09T23:43:38.138Z","2","theft"
"e598714a-73aa-41d8-b3f3-8ecd6598c113","***","2026-08-10T00:02:43.995Z","2","theft"
"c80acb27-c940-46c7-a706-5811b3c42ae3","***","2026-08-10T00:06:58.275Z","474",""
"f859573f-2a0c-4c5e-9e6c-f0694a115fa1","***","2026-08-10T06:43:24.822Z","462","na"
"bb250364-ae6b-4f14-b88d-21e100d591b5","***","2026-08-10T07:22:08.619Z","462",""
"dcbe4370-c17c-4fa8-b0d9-3b8b36cc339b","***","2026-08-10T11:15:21.401Z","6025",""
"14e0c1bc-c23e-4faf-84b1-43530b528f50","***","2026-08-10T13:43:52.421Z","474",""
"65db17ee-cf40-4c19-9ae0-93221e3c4f92","***","2026-08-10T13:58:31.536Z","6025",""
"7183131d-47f2-4020-bd9c-eb789c8ae3a8","***","2026-08-10T14:22:26.038Z","6025",""
"47a132a4-6d4e-40c0-b5cc-dae823abcf12","***","2026-08-10T15:01:14.151Z","6025",""
"d4be35fb-81cf-42aa-b0b5-0aad0871b8f4","***","2026-08-10T16:25:14.119Z","6023",""
"58bdb1e0-8015-4977-855c-076bc91a9def","***","2026-08-10T18:16:34.340Z","2","drug investigation"
"a6015782-0d22-4f8d-8ebc-aaf2c1d5d09d","***","2026-08-10T18:34:42.420Z","474",""
"7b83e134-c88e-49dd-8df9-36c097e8c159","***","2026-08-10T18:53:28.590Z","6019",""
"83014c91-3b06-4380-8350-2421ccef7398","***","2026-08-10T19:01:25.543Z","2","drug investigation"
"1c5e7684-0997-4cf2-8854-0fcd5493f98a","***","2026-08-10T19:10:03.473Z","6019",""
"ac2ab7fc-2ff5-4d59-be92-43f95424baf1","***","2026-08-10T20:47:23.159Z","474",""
"b3cc4605-8adb-40e3-ab0a-4238bb10bbab","***","2026-08-10T21:01:55.288Z","462",""
"56bbd3f6-5b2a-444e-83e4-808902da2e94","***","2026-08-10T21:05:08.330Z","474",""
"048fe4f5-03a0-4e9f-a4c9-94f14a285695","***","2026-08-10T21:37:04.486Z","2","drug investigation"
"33c001ad-2d7e-4da5-8cfe-f9ca6194ad27","***","2026-08-11T06:20:36.412Z","462",""
"a14f837c-20c9-45ae-b0b5-18589fc31d14","***","2026-08-11T07:23:00.296Z","462",""
"fb961f7d-f633-4bc4-8590-2150f87c372f","***","2026-08-11T08:13:18.210Z","462",""
"02482780-e832-4c8c-b410-f8aff0f44c8b","***","2026-08-11T12:12:22.643Z","2",""
"4a3efafe-06f3-49fc-9176-772fd65a6cfe","***","2026-08-11T12:26:18.809Z","474",""
"1360edc4-a7b9-4365-8dad-1bc84e54646b","***","2026-08-11T13:18:53.669Z","2","drug investigation"
"1adef5f6-8d43-4ba4-8eee-fa12ddac013e","***","2026-08-11T13:49:31.554Z","6019","wanted"
"bc316ab8-ae18-4366-b92f-1435e8479c75","***","2026-08-11T14:13:33.242Z","474",""
"1f9eeb12-e264-4d20-9511-26b81e3f825f","***","2026-08-11T14:42:03.324Z","1",""
"36a90a6e-fc68-424e-bb79-1be6c5a81694","***","2026-08-11T15:04:15.162Z","2",""
"ec183425-04f6-424f-abe0-b99c41bb3222","***","2026-08-11T18:02:14.154Z","2",""
"353fc773-b169-4a56-a179-125616d142c5","***","2026-08-11T18:56:35.356Z","474",""
"8c3c66aa-fd71-41c0-96df-9e591934e608","***","2026-08-11T19:28:14.398Z","474",""
"2179a96f-0e83-44a2-ac90-4f41fcbe2f29","***","2026-08-11T19:29:54.700Z","2",""
"461f6b22-ab96-46b2-874c-c21f840d0640","***","2026-08-11T21:04:46.998Z","2","drug investigation"
"afa5a9f7-d815-4df5-9f3c-57aec39f849e","***","2026-08-11T23:58:13.688Z","2","suspect"
"484bf7f9-91ab-420a-8b26-8c263b6d430c","***","2026-08-12T03:05:28.339Z","472",""
"910eec9b-d3b8-4166-b3b3-eaa9728273d0","***","2026-08-12T06:31:43.973Z","472",""
"f40b7872-0501-480e-bff1-59aa587d8120","***","2026-08-12T13:52:42.317Z","471",""
"1034fcdf-544a-46ba-b44c-021e8d531af1","***","2026-08-12T14:02:17.269Z","471",""
"3bcb6fe4-dac8-4207-ace4-8aceca06bcc7","***","2026-08-12T14:09:56.163Z","6010","Person of interest in an Arson. Plates are also expired."
"5f572400-e811-403b-b883-7a7dfd6f4460","***","2026-08-12T14:12:57.819Z","471",""
"130ba726-7c21-4214-9bdc-64d42ed7dbe9","***","2026-08-12T15:16:09.067Z","6009",""
"c6a55ad8-f7d6-4f7b-9e12-1fc57105e52a","***","2026-08-12T15:21:37.987Z","455",""
"f126c5d2-274e-47a3-9b01-029c734b545b","***","2026-08-12T15:31:29.527Z","455",""
"dcf345b8-5b0f-480c-91ac-dcc8667fc944","***","2026-08-12T15:38:41.136Z","455",""
"c0c7a689-84f3-448e-8e43-133067c91a4b","***","2026-08-12T16:07:38.309Z","455",""
"add9081b-e1ff-45e6-b95c-2a710d510d82","***","2026-08-12T17:12:45.255Z","467",""
"f41a92b3-a35f-4be9-9a77-55845bc22f0c","***","2026-08-12T17:32:02.209Z","2","suspect"
"97a6c9f2-a183-4e1b-8ae3-81ffa97141f3","***","2026-08-12T17:50:22.917Z","467","Wanted Party"
"ba11ec1c-22ff-461e-a8f5-76e588304023","***","2026-08-12T18:04:11.644Z","467",""
"c857ddbd-91ad-45cd-981a-ad3e3ed1bf3c","***","2026-08-12T18:53:16.846Z","466","suspect"
"0d634625-effa-4723-ab65-6f71b2cccdce","***","2026-08-12T19:48:38.981Z","466",""
"32dfbb6a-c73e-42b6-940a-bf7ce9ac3ec7","***","2026-08-12T20:51:28.754Z","466",""
"868937a7-b45f-4973-9c87-54db6e2e75a1","***","2026-08-12T21:44:06.454Z","466","suspect"
"b9d20f76-d568-4e9c-8693-4885d81c6656","***","2026-08-12T22:03:48.883Z","2","suspect"
"9fad7713-6482-4e58-afc5-17c22c400f27","***","2026-08-12T23:31:41.632Z","6001",""
"46c1904f-f651-4a8e-ad5a-e8035b904fea","***","2026-08-12T23:53:02.463Z","2",""
"b817ee0f-c720-43a8-b1af-7b741c200a19","***","2026-08-13T00:01:12.806Z","466",""
"9f91aefd-ac0b-4cc6-90b0-cd448c4e61ad","***","2026-08-13T00:06:09.258Z","466",""
"6c1c74f0-b930-4698-8a3c-af1628b39d7d","***","2026-08-13T00:18:57.692Z","466",""
"2dac39e8-50b6-4e44-9ec8-ada37b2bd9f2","***","2026-08-13T01:37:08.616Z","466",""
"ea808a01-400a-4753-a8c2-715bfd298a84","***","2026-08-13T07:49:25.605Z","466",""
"3e096219-7d70-4401-8e84-279222a4f3bd","***","2026-08-13T14:00:20.322Z","466",""
"815ae121-dcde-4a9c-a5da-bd0d322b03e1","***","2026-08-13T14:34:30.002Z","2","investigation"
"a6f02ca2-9201-4c93-bf6b-8a0f9fbc1a47","***","2026-08-13T14:58:45.084Z","2",""
"ddc77827-201c-4e0e-a72c-9dc176b2976f","***","2026-08-13T15:05:20.833Z","466",""
"55bd4958-e1bd-4b84-b1b6-29182a6b34bc","***","2026-08-13T16:30:52.101Z","6000",""
"4b8b21e2-087f-4ba4-a7e6-84efa63712d4","***","2026-08-13T16:33:06.090Z","454",""
"25efd1dc-0577-4be2-850e-5dbf0ecf7fea","***","2026-08-13T17:35:25.653Z","2","Investigation"
"f6a080d0-05a3-4108-b985-702ab43c69fa","***","2026-08-13T17:38:24.787Z","454",""
"03cfdeee-c772-4852-8980-92e5479070b8","***","2026-08-13T18:45:14.469Z","466",""
"6b0ab514-df29-4bde-80ec-82ee1f5db9f4","***","2026-08-13T19:54:43.772Z","2",""
"337b55b9-d08c-4dda-9484-2cb158bb3d1f","***","2026-08-13T20:13:28.105Z","2","suspects"
"d3fb1adb-2ae0-4f9e-a6a3-f25f070a1b9a","***","2026-08-13T21:38:03.543Z","454","Vehicle theft"
"5eb1fd61-e885-42a9-8b73-a8c3e0b1ad0b","***","2026-08-13T22:17:07.899Z","454",""
"d586e89e-2384-4d80-ad37-767cf251ec4f","***","2026-08-14T01:30:45.785Z","466",""
"cc034292-2d33-4816-8350-fc9a43ff0194","***","2026-08-14T11:45:32.296Z","2",""
"4d22e1ec-a6d8-486a-a8d5-5f50542a203b","***","2026-08-14T15:22:55.662Z","466",""
"cded5480-4c41-40ce-a365-bf6182d211af","***","2026-08-14T16:27:55.829Z","2",""
"7271c9eb-d531-46bb-8471-2c26a5553cd6","***","2026-08-14T17:43:44.226Z","5977",""
"a7025b03-e049-42fe-a19c-6dd100a79d12","***","2026-08-14T18:28:25.905Z","466",""
"123f8afd-7afa-4dd3-b60b-21c74305be5b","***","2026-08-14T18:59:45.809Z","466",""
"aa0c2243-3000-497b-8c9a-af94b3ee5a19","***","2026-08-14T19:00:49.802Z","466",""
"054be64f-8f07-44bd-9d17-891949f4dd66","***","2026-08-14T20:04:19.260Z","1",""
"fb01ab28-3535-4a96-b176-9163698827cd","***","2026-08-14T20:17:43.163Z","466","hit and run"
"110596e9-3e10-4bf6-9b56-ed00a6ae0ceb","***","2026-08-14T21:37:50.151Z","466",""
"4d49fca9-f173-4ad7-b230-691d9ee15528","***","2026-08-14T22:34:21.259Z","466",""
"9689f3ff-f68f-402f-a946-67c057aac158","***","2026-08-14T22:57:05.411Z","466",""
"22109b1a-6963-4f39-8987-2da3a1edd6e4","***","2026-08-14T22:57:14.096Z","466","investigation"
"7d3b7a30-51de-46b3-b67d-28893785e3d0","***","2026-08-14T23:34:59.008Z","2",""
"0d2a1f21-0e30-4a28-b236-8a4d2bfdd080","***","2026-08-15T00:00:05.311Z","2",""
"b21cb043-1dd6-48d9-ab89-c30085ac3f93","***","2026-08-15T01:30:34.939Z","466",""
"0849d5eb-c5a0-4414-9062-4e563e8e9e9b","***","2026-08-15T02:33:53.039Z","2",""
"14a97523-98ab-4ee6-83be-13658a5aa731","***","2026-08-15T03:07:42.911Z","2",""
"019e834d-00ac-408b-956e-9a7dd2a2b704","***","2026-08-15T05:04:51.275Z","454",""
"541d9de7-e585-4f67-a971-62dc8d88e19f","***","2026-08-15T07:24:41.429Z","454",""
"e39176ba-7c74-46e0-860c-a875077a00d5","***","2026-08-15T18:58:30.358Z","2",""
"26223b96-a898-4f52-9b62-f74edbf49519","***","2026-08-15T19:00:40.982Z","2",""
"e8d9c2d8-fc95-4478-ad74-068c4958c5e7","***","2026-08-15T23:56:53.972Z","465",""
"14a1c7c8-cb41-4f30-8ad0-b79713ac8134","***","2026-08-16T00:54:30.882Z","2",""
"c20e1f37-07bc-432d-9c7a-51edf3c04f2c","***","2026-08-16T11:48:40.389Z","2",""
"d4384434-5080-4390-b01f-3977ed0d8954","***","2026-08-16T13:52:10.814Z","2",""
"9881ec1c-be29-4396-b3c5-c1e3f9df97f9","***","2026-08-16T15:10:59.620Z","465",""
"586f9a4b-be49-49e1-ad88-eaa0d7bc51e0","***","2026-08-16T17:44:52.034Z","465",""
"c001532c-c699-4d2d-b984-dda501c23d69","***","2026-08-17T11:43:24.323Z","2",""
"be5ccec9-f94a-4878-be7b-e0550901fc6a","***","2026-08-17T14:21:37.361Z","2",""
"197b3a5b-6ba4-479d-b0c3-94b3165a678d","***","2026-08-17T16:05:33.893Z","2","drug investigation"
"5313e673-c825-4393-9f31-ab54b1de34b0","***","2026-08-17T19:24:32.472Z","2",""
"ab61f0fb-35b8-4782-a7c6-462cbef09bdd","***","2026-08-17T21:04:50.584Z","452",""
"4c47e82a-f0d5-49c0-bcc9-ade17b01689c","***","2026-08-17T22:42:25.917Z","2","missing person"
"7848a304-0715-4507-9657-26cf1cef6713","***","2026-08-18T13:32:52.191Z","464","200"
"6a06a1ae-5be7-4552-960b-26b2e769d297","***","2026-08-18T13:33:23.121Z","5981",""
"5a340812-45bb-49ef-9203-9e211ce8aae7","***","2026-08-18T15:33:41.658Z","464",""
"faa9a9d4-ce2e-4910-ad14-312162265c29","***","2026-08-18T15:48:49.175Z","2","drugs"
"42117a9b-86fa-4aec-8e04-7c59b48d9dfa","***","2026-08-18T16:59:09.656Z","2","drug investigation"
"4132ed24-d442-4710-8a6a-e4b435da0fa3","***","2026-08-18T17:05:34.155Z","2","drug investigation"
"5257fc23-3d92-4947-869e-095f08a5b178","***","2026-08-18T17:31:02.054Z","464","Investigation"
"519dbcae-ea0e-4f43-b75a-dd049c10f51e","***","2026-08-18T17:42:49.671Z","464",""
"e4276d22-0282-4500-ae61-2f435dfb611e","***","2026-08-18T17:43:32.966Z","452",""
"35793a2b-d31d-4fc0-bda4-f0125d6df931","***","2026-08-18T18:20:09.019Z","452",""
"b7244e3c-ab81-468b-99d1-f7baad722251","***","2026-08-18T18:50:20.015Z","2",""
"db51b7f3-ef7c-47e4-ad82-5e3e9c89c29c","***","2026-08-18T19:05:10.823Z","464",""
"4d5dcd72-5694-4cbc-af23-b441b820283e","***","2026-08-19T07:42:58.182Z","463",""
"85009546-e079-4932-9263-e654af4eccd6","***","2026-08-19T08:05:47.951Z","463",""
"f7a20c9d-b504-4560-9fce-99eb9a003ea5","***","2026-08-19T17:32:18.348Z","461","Investigation"
"1ab94769-cb31-4c99-8fe0-5fd8ed321d10","***","2026-08-19T18:21:57.424Z","449",""
"734fc848-252a-4fb0-83d6-dad780dccfe0","***","2026-08-19T18:24:52.226Z","461","eluding"
"dff60aa9-1391-4512-8cf4-70cde2e9079a","***","2026-08-19T21:42:23.470Z","461","Investigation"
"fe97349c-786b-4a1d-a4ff-50ffe65924e8","***","2026-08-19T23:07:16.299Z","461","suspect"
"5114e6f0-82b0-413e-84cf-783890a76ec3","***","2026-08-20T00:18:19.200Z","461",""
"a8920624-0510-45f2-8f1b-41bdede68478","***","2026-08-20T02:52:18.107Z","449",""
"3f7c76af-fa53-4d53-bdba-da20ab869259","***","2026-08-20T09:13:36.214Z","449","stolen"
"01ef6dfd-d6c9-48c7-be72-442ca140a3a0","***","2026-08-20T13:10:59.261Z","461",""
"54dde546-70e4-4441-bb3c-7ea0f68bd5f7","***","2026-08-20T14:08:15.692Z","461",""
"bfd88fae-b65e-4e61-ba9c-6992b57083fc","***","2026-08-20T14:10:16.301Z","461","suspect"
"d7f96f9e-9359-4ff3-85d9-a4ded9e9aee1","***","2026-08-20T15:00:35.488Z","461",""
"f430ee04-aaae-4ed8-9d20-00ed25563591","***","2026-08-20T16:09:03.621Z","460","theft"
"28073296-035d-410f-8c25-3abfaa7450f6","***","2026-08-20T20:43:35.405Z","447",""
"87c2633d-ed5a-43eb-8e4d-2215d72b15ae","***","2026-08-20T20:59:03.888Z","3","Forgery"
"de97b7a4-e2a5-4ac8-8f41-c309dd5114d4","***","2026-08-20T21:00:28.673Z","3","Forgery"
"26f560c0-0fcb-4ff3-981e-485283ee46d8","***","2026-08-21T03:42:04.862Z","458",""
"278d3bae-c8f8-40a8-895c-a00ba37a1466","***","2026-08-21T05:28:16.727Z","447",""
"e62ad2b6-0a78-4b3e-bea0-6a079820b2bb","***","2026-08-21T06:38:18.816Z","447",""
"805eddd8-bf8f-464a-9a18-799c4cad650c","***","2026-08-21T12:21:32.200Z","2","warrant"
"c0449fc8-9911-464b-988a-4a66939ad8fc","***","2026-08-21T12:24:53.254Z","2",""
"7fe54012-ce27-4508-9219-213529d5bd1c","***","2026-08-21T12:50:51.044Z","447",""
"f831398c-bed9-4f26-b4f4-a9a47b1a04ab","***","2026-08-21T13:12:20.063Z","2",""
"8e8e7e1c-1b0d-4d23-952f-be12624dd50d","***","2026-08-21T13:19:45.511Z","458",""
"a39b81e5-69ec-4dd5-91bb-c849ca781891","***","2026-08-21T14:54:45.308Z","2","drug investigation"
"f072c39b-b1a1-4ed2-9d56-2f05e7cb087b","***","2026-08-21T15:00:10.541Z","447",""
"294c5aee-016e-433b-9f51-2effbe929f99","***","2026-08-21T15:01:21.090Z","2",""
"d639caf3-a090-4072-9c6d-010174188f2f","***","2026-08-21T15:03:20.977Z","2","drug investigation"
"4cfc418b-f9e2-44d4-ae27-e991fcda2588","***","2026-08-21T15:08:07.343Z","447",""
"ab7b43e2-e1eb-47b0-94ec-0234a813fd38","***","2026-08-21T15:17:23.694Z","458",""
"815c83f3-49be-44bb-81ba-1a1eecc5623d","***","2026-08-21T18:17:49.750Z","5961",""
"4cfe05dc-ee71-4938-98e6-0029f4641f85","***","2026-08-21T18:20:37.804Z","2",""
"9e806372-a103-4653-bcad-e0b35833144c","***","2026-08-21T19:13:30.802Z","2","drugs"
"107cc554-dd9c-4e28-83bc-16535588b4d3","***","2026-08-21T20:12:54.819Z","2","Felony Theft"
"1fbbcd3f-b616-447d-b972-eb9b6223bd51","***","2026-08-21T20:35:30.544Z","457",""
"24e2cad9-eeff-4ec4-8a5a-10e13940b238","***","2026-08-21T22:39:58.859Z","2",""
"cbebe6c8-91c5-4977-8fff-65772db3d2d3","***","2026-08-21T23:00:40.721Z","2",""
